Index,Epoch Info,Loss
1850,4-7900/20565,3.2759
1851,4-7950/20565,3.3850
1852,4-8000/20565,2.7671
1853,4-8050/20565,2.7956
1854,4-8100/20565,3.5918
1855,4-8150/20565,3.0359
1856,4-8200/20565,2.7345
1857,4-8250/20565,3.2595
1858,4-8300/20565,2.9668
1859,4-8350/20565,3.8823
1860,4-8400/20565,2.8665
1861,4-8450/20565,2.6825
1862,4-8500/20565,2.8387
1863,4-8550/20565,3.5063
1864,4-8600/20565,3.2110
1865,4-8650/20565,2.1066
1866,4-8700/20565,3.1786
1867,4-8750/20565,3.3442
1868,4-8800/20565,3.1158
1869,4-8850/20565,3.3814
1870,4-8900/20565,2.8901
1871,4-8950/20565,3.7850
1872,4-9000/20565,2.6255
1873,4-9050/20565,2.6497
1874,4-9100/20565,3.0045
1875,4-9150/20565,2.1671
1876,4-9200/20565,2.9977
1877,4-9250/20565,3.7499
1878,4-9300/20565,3.0443
1879,4-9350/20565,2.2516
1880,4-9400/20565,3.2477
1881,4-9450/20565,1.8489
1882,4-9500/20565,4.4846
1883,4-9550/20565,2.9229
1884,4-9600/20565,3.3918
1885,4-9650/20565,2.0983
1886,4-9700/20565,3.9051
1887,4-9750/20565,2.2018
1888,4-9800/20565,2.8377
1889,4-9850/20565,3.7976
1890,4-9900/20565,2.9809
1891,4-9950/20565,3.1466
1892,4-10000/20565,4.3601
1893,4-10050/20565,2.4855
1894,4-10100/20565,3.2135
1895,4-10150/20565,2.8850
1896,4-10200/20565,2.9872
1897,4-10250/20565,2.7683
1898,4-10300/20565,2.6981
1899,4-10350/20565,2.3258
1900,4-10400/20565,3.6880
1901,4-10450/20565,3.7682
1902,4-10500/20565,3.5313
1903,4-10550/20565,3.3787
1904,4-10600/20565,2.8389
1905,4-10650/20565,2.1101
1906,4-10700/20565,2.2425
1907,4-10750/20565,3.7950
1908,4-10800/20565,2.2815
1909,4-10850/20565,2.8912
1910,4-10900/20565,2.5933
1911,4-10950/20565,3.0856
1912,4-11000/20565,2.6808
1913,4-11050/20565,3.8637
1914,4-11100/20565,2.9278
1915,4-11150/20565,2.7691
1916,4-11200/20565,3.6857
1917,4-11250/20565,3.4364
1918,4-11300/20565,5.0226
1919,4-11350/20565,2.8655
1920,4-11400/20565,3.5591
1921,4-11450/20565,3.1106
1922,4-11500/20565,3.3181
1923,4-11550/20565,3.2029
1924,4-11600/20565,2.8098
1925,4-11650/20565,2.7823
1926,4-11700/20565,3.1431
1927,4-11750/20565,3.1870
1928,4-11800/20565,3.5079
1929,4-11850/20565,2.9864
1930,4-11900/20565,4.1036
1931,4-11950/20565,2.9902
1932,4-12000/20565,2.5709
1933,4-12050/20565,2.7699
1934,4-12100/20565,2.9682
1935,4-12150/20565,3.1863
1936,4-12200/20565,3.6921
1937,4-12250/20565,3.5452
1938,4-12300/20565,3.7754
1939,4-12350/20565,3.2754
1940,4-12400/20565,2.5618
1941,4-12450/20565,2.7705
1942,4-12500/20565,1.9957
1943,4-12550/20565,3.1006
1944,4-12600/20565,3.8145
1945,4-12650/20565,2.7827
1946,4-12700/20565,3.1154
1947,4-12750/20565,2.7176
1948,4-12800/20565,2.7195
1949,4-12850/20565,3.2339
1950,4-12900/20565,2.8840
1951,4-12950/20565,3.1566
1952,4-13000/20565,2.9291
1953,4-13050/20565,4.2031
1954,4-13100/20565,3.2015
1955,4-13150/20565,2.5340
1956,4-13200/20565,3.3067
1957,4-13250/20565,2.8400
1958,4-13300/20565,3.3422
1959,4-13350/20565,2.9586
1960,4-13400/20565,3.8585
1961,4-13450/20565,3.7346
1962,4-13500/20565,3.5861
1963,4-13550/20565,3.3430
1964,4-13600/20565,2.8925
1965,4-13650/20565,3.6012
1966,4-13700/20565,3.0693
1967,4-13750/20565,2.7567
1968,4-13800/20565,3.2482
1969,4-13850/20565,3.9050
1970,4-13900/20565,3.0180
1971,4-13950/20565,2.7140
1972,4-14000/20565,3.3084
1973,4-14050/20565,2.8300
1974,4-14100/20565,3.6582
1975,4-14150/20565,2.8573
1976,4-14200/20565,3.6022
1977,4-14250/20565,3.9694
1978,4-14300/20565,4.7042
1979,4-14350/20565,2.4070
1980,4-14400/20565,3.5642
1981,4-14450/20565,2.9851
1982,4-14500/20565,2.7704
1983,4-14550/20565,2.4159
1984,4-14600/20565,3.0207
1985,4-14650/20565,2.8278
1986,4-14700/20565,3.0411
1987,4-14750/20565,3.2030
1988,4-14800/20565,3.2438
1989,4-14850/20565,2.8595
1990,4-14900/20565,3.8139
1991,4-14950/20565,3.0463
1992,4-15000/20565,2.9814
1993,4-15050/20565,3.8326
1994,4-15100/20565,2.6060
1995,4-15150/20565,2.8316
1996,4-15200/20565,3.9515
1997,4-15250/20565,3.9459
1998,4-15300/20565,4.7362
1999,4-15350/20565,1.8562
2000,4-15400/20565,2.2523
2001,4-15450/20565,2.7280
2002,4-15500/20565,3.1365
2003,4-15550/20565,2.6905
2004,4-15600/20565,3.2617
2005,4-15650/20565,3.2372
2006,4-15700/20565,2.4321
2007,4-15750/20565,2.9300
2008,4-15800/20565,2.4569
2009,4-15850/20565,2.4106
2010,4-15900/20565,2.3348
2011,4-15950/20565,3.3317
2012,4-16000/20565,2.4605
2013,4-16050/20565,4.1000
2014,4-16100/20565,3.2515
2015,4-16150/20565,2.1239
2016,4-16200/20565,4.0712
2017,4-16250/20565,2.8904
2018,4-16300/20565,2.9987
2019,4-16350/20565,2.9752
2020,4-16400/20565,2.6782
2021,4-16450/20565,3.3808
2022,4-16500/20565,3.3019
2023,4-16550/20565,2.6145
2024,4-16600/20565,3.3080
2025,4-16650/20565,2.2723
2026,4-16700/20565,1.7586
2027,4-16750/20565,3.0993
2028,4-16800/20565,3.0908
2029,4-16850/20565,2.9825
2030,4-16900/20565,3.2458
2031,4-16950/20565,2.8998
2032,4-17000/20565,2.7300
2033,4-17050/20565,3.0045
2034,4-17100/20565,3.2821
2035,4-17150/20565,2.7082
2036,4-17200/20565,3.0732
2037,4-17250/20565,3.2664
2038,4-17300/20565,3.6552
2039,4-17350/20565,3.6800
2040,4-17400/20565,3.1038
2041,4-17450/20565,2.4963
2042,4-17500/20565,3.0061
2043,4-17550/20565,2.9136
2044,4-17600/20565,2.7281
2045,4-17650/20565,2.8888
2046,4-17700/20565,2.4379
2047,4-17750/20565,3.9237
2048,4-17800/20565,3.1184
2049,4-17850/20565,2.4290
2050,4-17900/20565,4.0778
2051,4-17950/20565,3.3999
2052,4-18000/20565,2.0437
2053,4-18050/20565,3.6114
2054,4-18100/20565,2.2868
2055,4-18150/20565,3.5438
2056,4-18200/20565,2.9195
2057,4-18250/20565,2.7412
2058,4-18300/20565,2.5478
2059,4-18350/20565,2.3448
2060,4-18400/20565,2.0972
2061,4-18450/20565,2.9254
2062,4-18500/20565,3.6315
2063,4-18550/20565,3.1753
2064,4-18600/20565,2.2041
2065,4-18650/20565,3.2809
2066,4-18700/20565,3.7852
2067,4-18750/20565,3.8729
2068,4-18800/20565,2.7395
2069,4-18850/20565,2.7722
2070,4-18900/20565,2.4163
2071,4-18950/20565,3.3327
2072,4-19000/20565,2.5048
2073,4-19050/20565,3.3779
2074,4-19100/20565,2.7743
2075,4-19150/20565,2.8774
2076,4-19200/20565,3.4642
2077,4-19250/20565,3.2323
2078,4-19300/20565,2.8587
2079,4-19350/20565,3.3440
2080,4-19400/20565,3.2413
2081,4-19450/20565,3.3736
2082,4-19500/20565,3.0489
2083,4-19550/20565,3.1657
2084,4-19600/20565,2.4648
2085,4-19650/20565,2.6008
2086,4-19700/20565,2.9148
2087,4-19750/20565,2.9524
2088,4-19800/20565,3.1808
2089,4-19850/20565,2.9634
2090,4-19900/20565,3.4604
2091,4-19950/20565,2.8274
2092,4-20000/20565,3.8860
2093,4-20050/20565,3.7297
2094,4-20100/20565,3.6024
2095,4-20150/20565,3.8267
2096,4-20200/20565,2.1629
2097,4-20250/20565,3.1785
2098,4-20300/20565,3.9599
2099,4-20350/20565,3.0788
2100,4-20400/20565,2.2368
2101,4-20450/20565,3.3517
2102,4-20500/20565,3.4899
2103,4-20550/20565,3.5191
2104,4-20564/20565,3.0611
2113,5-0/20565,3.1205
2116,5-50/20565,3.4401
2117,5-100/20565,2.2705
2118,5-150/20565,2.5417
2119,5-200/20565,2.6248
2120,5-250/20565,4.1115
2121,5-300/20565,2.6093
2122,5-350/20565,2.9761
2123,5-400/20565,3.0725
2124,5-450/20565,2.9033
2125,5-500/20565,1.8677
2126,5-550/20565,4.2483
2127,5-600/20565,2.7154
2128,5-650/20565,2.4792
2129,5-700/20565,3.6617
2130,5-750/20565,2.6717
2131,5-800/20565,2.4748
2132,5-850/20565,2.7585
2133,5-900/20565,3.1846
2134,5-950/20565,3.4377
2135,5-1000/20565,2.0279
2136,5-1050/20565,3.1032
2137,5-1100/20565,3.0834
2138,5-1150/20565,3.3864
2139,5-1200/20565,3.1424
2140,5-1250/20565,3.5445
2141,5-1300/20565,3.0030
2142,5-1350/20565,2.6014
2143,5-1400/20565,2.7088
2144,5-1450/20565,2.3170
2145,5-1500/20565,2.1610
2146,5-1550/20565,2.5869
2147,5-1600/20565,2.9225
2148,5-1650/20565,2.8745
2149,5-1700/20565,2.9547
2150,5-1750/20565,2.6566
2151,5-1800/20565,3.0424
2152,5-1850/20565,2.2534
2153,5-1900/20565,3.0558
2154,5-1950/20565,3.7753
2155,5-2000/20565,3.1542
2156,5-2050/20565,2.6292
2157,5-2100/20565,3.1804
2158,5-2150/20565,2.7703
2159,5-2200/20565,4.5708
2160,5-2250/20565,2.1361
2161,5-2300/20565,3.0154
2162,5-2350/20565,3.3951
2163,5-2400/20565,2.4363
2164,5-2450/20565,3.0851
2165,5-2500/20565,3.6290
2166,5-2550/20565,3.3059
2167,5-2600/20565,4.0459
2168,5-2650/20565,2.9701
2169,5-2700/20565,2.8906
2170,5-2750/20565,2.7688
2171,5-2800/20565,3.9147
2172,5-2850/20565,2.5698
2173,5-2900/20565,2.9695
2174,5-2950/20565,3.5507
2175,5-3000/20565,3.4286
2176,5-3050/20565,1.9644
2177,5-3100/20565,3.0336
2178,5-3150/20565,2.0974
2179,5-3200/20565,2.7498
2180,5-3250/20565,2.8574
2181,5-3300/20565,2.8659
2182,5-3350/20565,3.4142
2183,5-3400/20565,3.3202
2184,5-3450/20565,3.7678
2185,5-3500/20565,2.4276
2186,5-3550/20565,2.8704
2187,5-3600/20565,2.8471
2188,5-3650/20565,2.5221
2189,5-3700/20565,2.1845
2190,5-3750/20565,2.9722
2191,5-3800/20565,2.3988
2192,5-3850/20565,3.2242
2193,5-3900/20565,3.2663
2194,5-3950/20565,2.5122
2195,5-4000/20565,3.0514
2196,5-4050/20565,3.0880
2197,5-4100/20565,2.4693
2198,5-4150/20565,3.5268
2199,5-4200/20565,2.4933
2200,5-4250/20565,2.5269
2201,5-4300/20565,3.2366
2202,5-4350/20565,2.9225
2203,5-4400/20565,2.8849
2204,5-4450/20565,2.6510
2205,5-4500/20565,3.4587
2206,5-4550/20565,3.7815
2207,5-4600/20565,3.6334
2208,5-4650/20565,2.9865
2209,5-4700/20565,2.7529
2210,5-4750/20565,1.8749
2211,5-4800/20565,3.2934
2212,5-4850/20565,3.6646
2213,5-4900/20565,3.0369
2214,5-4950/20565,2.8105
2215,5-5000/20565,3.4761
2216,5-5050/20565,3.0466
2217,5-5100/20565,2.1804
2218,5-5150/20565,3.0447
2219,5-5200/20565,2.9638
2220,5-5250/20565,2.7363
2221,5-5300/20565,3.3222
2222,5-5350/20565,2.4682
2223,5-5400/20565,3.0880
2224,5-5450/20565,2.7741
2225,5-5500/20565,2.7871
2226,5-5550/20565,2.7587
2227,5-5600/20565,2.0209
2228,5-5650/20565,2.2472
2229,5-5700/20565,2.9576
2230,5-5750/20565,2.4990
2231,5-5800/20565,2.7539
2232,5-5850/20565,4.1981
2233,5-5900/20565,3.9246
2234,5-5950/20565,3.1548
2235,5-6000/20565,2.1354
2236,5-6050/20565,3.6545
2237,5-6100/20565,2.8213
2238,5-6150/20565,4.1937
2239,5-6200/20565,2.1920
2240,5-6250/20565,3.1342
2241,5-6300/20565,3.1192
2242,5-6350/20565,2.4703
2243,5-6400/20565,3.3208
2244,5-6450/20565,3.0812
2245,5-6500/20565,3.3619
2246,5-6550/20565,2.7357
2247,5-6600/20565,4.1303
2248,5-6650/20565,3.8256
2249,5-6700/20565,2.5139
2250,5-6750/20565,3.1647
2251,5-6800/20565,3.4763
2252,5-6850/20565,3.1799
2253,5-6900/20565,3.6789
2254,5-6950/20565,3.3268
2255,5-7000/20565,2.3070
2256,5-7050/20565,2.5623
2257,5-7100/20565,2.5171
2258,5-7150/20565,3.0075
2259,5-7200/20565,3.3318
2260,5-7250/20565,2.7271
2261,5-7300/20565,3.6383
2262,5-7350/20565,4.0174
2263,5-7400/20565,2.5017
2264,5-7450/20565,3.2477
2265,5-7500/20565,3.6356
2266,5-7550/20565,3.3491
2267,5-7600/20565,4.2781
2268,5-7650/20565,3.4102
2269,5-7700/20565,2.9916
2270,5-7750/20565,2.4512
2271,5-7800/20565,3.2895
2272,5-7850/20565,2.7407
2273,5-7900/20565,2.8588
2274,5-7950/20565,3.0183
2275,5-8000/20565,3.2607
2276,5-8050/20565,2.9568
2277,5-8100/20565,3.0584
2278,5-8150/20565,2.9390
2279,5-8200/20565,3.1393
2280,5-8250/20565,3.3656
2281,5-8300/20565,2.5059
2282,5-8350/20565,1.9964
2283,5-8400/20565,2.5773
2284,5-8450/20565,2.5590
2285,5-8500/20565,3.1220
2286,5-8550/20565,3.6769
2287,5-8600/20565,2.7992
2288,5-8650/20565,3.1804
2289,5-8700/20565,3.7329
2290,5-8750/20565,2.9290
2291,5-8800/20565,2.7599
2292,5-8850/20565,2.7875
2293,5-8900/20565,2.8155
2294,5-8950/20565,3.9549
2295,5-9000/20565,3.5432
2296,5-9050/20565,2.7984
2297,5-9100/20565,3.1749
2298,5-9150/20565,2.7623
2299,5-9200/20565,3.4098
2300,5-9250/20565,2.6092
2301,5-9300/20565,3.4600
2302,5-9350/20565,2.8143
2303,5-9400/20565,3.6664
2304,5-9450/20565,3.7604
2305,5-9500/20565,3.3064
2306,5-9550/20565,3.0489
2307,5-9600/20565,2.6122
2308,5-9650/20565,2.4652
2309,5-9700/20565,2.8522
2310,5-9750/20565,3.1058
2311,5-9800/20565,3.1341
2312,5-9850/20565,2.3934
2313,5-9900/20565,2.5668
2314,5-9950/20565,2.6663
2315,5-10000/20565,2.3409
2316,5-10050/20565,3.4522
2317,5-10100/20565,2.8573
2318,5-10150/20565,4.2424
2319,5-10200/20565,2.6057
2320,5-10250/20565,3.7900
2321,5-10300/20565,2.8714
2322,5-10350/20565,3.4315
2323,5-10400/20565,3.0431
2324,5-10450/20565,3.9802
2325,5-10500/20565,3.3708
2326,5-10550/20565,2.9634
2327,5-10600/20565,4.5690
2328,5-10650/20565,4.3181
2329,5-10700/20565,3.0205
2330,5-10750/20565,3.0085
2331,5-10800/20565,2.8128
2332,5-10850/20565,2.9894
2333,5-10900/20565,2.9386
2334,5-10950/20565,3.2499
2335,5-11000/20565,2.6254
2336,5-11050/20565,3.5860
2337,5-11100/20565,2.9408
2338,5-11150/20565,2.3956
2339,5-11200/20565,2.5315
2340,5-11250/20565,2.5988
2341,5-11300/20565,3.0742
2342,5-11350/20565,3.3792
2343,5-11400/20565,2.5836
2344,5-11450/20565,2.5622
2345,5-11500/20565,3.1850
2346,5-11550/20565,1.7117
2347,5-11600/20565,2.9969
2348,5-11650/20565,2.8035
2349,5-11700/20565,3.3681
2350,5-11750/20565,3.4105
2351,5-11800/20565,2.5671
2352,5-11850/20565,3.3152
2353,5-11900/20565,2.9414
2354,5-11950/20565,3.2952
2355,5-12000/20565,3.3078
2356,5-12050/20565,1.9439
2357,5-12100/20565,3.9753
2358,5-12150/20565,3.1197
2359,5-12200/20565,2.8867
2360,5-12250/20565,3.6320
2361,5-12300/20565,1.6671
2362,5-12350/20565,2.1903
2363,5-12400/20565,2.8099
2364,5-12450/20565,2.9484
2365,5-12500/20565,2.7184
2366,5-12550/20565,2.4942
2367,5-12600/20565,2.7598
2368,5-12650/20565,3.8634
2369,5-12700/20565,1.9109
2370,5-12750/20565,3.1907
2371,5-12800/20565,2.7892
2372,5-12850/20565,2.6391
2373,5-12900/20565,3.3603
2374,5-12950/20565,2.8353
2375,5-13000/20565,2.4104
2376,5-13050/20565,2.8068
2377,5-13100/20565,3.0361
2378,5-13150/20565,3.6500
2379,5-13200/20565,3.4496
2380,5-13250/20565,2.3107
2381,5-13300/20565,3.9529
2382,5-13350/20565,2.3997
2383,5-13400/20565,3.2812
2384,5-13450/20565,3.7318
2385,5-13500/20565,3.0071
2386,5-13550/20565,3.2028
2387,5-13600/20565,2.4316
2388,5-13650/20565,2.9573
2389,5-13700/20565,2.9734
2390,5-13750/20565,3.0848
2391,5-13800/20565,3.4809
2392,5-13850/20565,2.1094
2393,5-13900/20565,3.0047
2394,5-13950/20565,3.0950
2395,5-14000/20565,2.8336
2396,5-14050/20565,2.7431
2397,5-14100/20565,3.4200
2398,5-14150/20565,3.7587
2399,5-14200/20565,3.1393
2400,5-14250/20565,3.0580
2401,5-14300/20565,2.3076
2402,5-14350/20565,3.1874
2403,5-14400/20565,3.5915
2404,5-14450/20565,3.1523
2405,5-14500/20565,2.5109
2406,5-14550/20565,3.2743
2407,5-14600/20565,2.7242
2408,5-14650/20565,2.9305
2409,5-14700/20565,2.1787
2410,5-14750/20565,2.5821
2411,5-14800/20565,2.8878
2412,5-14850/20565,2.6683
2413,5-14900/20565,2.7856
2414,5-14950/20565,3.2770
2415,5-15000/20565,3.0815
2416,5-15050/20565,2.9559
2417,5-15100/20565,2.8752
2418,5-15150/20565,2.6804
2419,5-15200/20565,2.7029
2420,5-15250/20565,2.5778
2421,5-15300/20565,3.3549
2422,5-15350/20565,3.2971
2423,5-15400/20565,2.8908
2424,5-15450/20565,3.3039
2425,5-15500/20565,3.5159
2426,5-15550/20565,2.7517
2427,5-15600/20565,2.5556
2428,5-15650/20565,4.6271
2429,5-15700/20565,2.7464
2430,5-15750/20565,3.5450
2431,5-15800/20565,3.3281
2432,5-15850/20565,2.7234
2433,5-15900/20565,3.5522
2434,5-15950/20565,3.4685
2435,5-16000/20565,2.9290
2436,5-16050/20565,3.0530
2437,5-16100/20565,3.3273
2438,5-16150/20565,4.4021
2439,5-16200/20565,3.4644
2440,5-16250/20565,3.3651
2441,5-16300/20565,2.5838
2442,5-16350/20565,2.5843
2443,5-16400/20565,2.8667
2444,5-16450/20565,3.5599
2445,5-16500/20565,2.5862
2446,5-16550/20565,2.6582
2447,5-16600/20565,2.9532
2448,5-16650/20565,2.7312
2449,5-16700/20565,3.4376
2450,5-16750/20565,3.0762
2451,5-16800/20565,2.6392
2452,5-16850/20565,2.2117
2453,5-16900/20565,3.4741
2454,5-16950/20565,3.0721
2455,5-17000/20565,3.4356
2456,5-17050/20565,3.4791
2457,5-17100/20565,2.7361
2458,5-17150/20565,3.9464
2459,5-17200/20565,3.5121
2460,5-17250/20565,2.9449
2461,5-17300/20565,3.3989
2462,5-17350/20565,2.9130
2463,5-17400/20565,3.4944
2464,5-17450/20565,2.6518
2465,5-17500/20565,3.7872
2466,5-17550/20565,3.3663
2467,5-17600/20565,3.6091
2468,5-17650/20565,2.5055
2469,5-17700/20565,3.2215
2470,5-17750/20565,3.3802
2471,5-17800/20565,2.8915
2472,5-17850/20565,3.7943
2473,5-17900/20565,2.6004
2474,5-17950/20565,2.9035
2475,5-18000/20565,4.4449
2476,5-18050/20565,2.6887
2477,5-18100/20565,2.7244
2478,5-18150/20565,2.0248
2479,5-18200/20565,2.5436
2480,5-18250/20565,3.2821
2481,5-18300/20565,2.5929
2482,5-18350/20565,4.5971
2483,5-18400/20565,3.3746
2484,5-18450/20565,3.2897
2485,5-18500/20565,2.4443
2486,5-18550/20565,2.9576
2487,5-18600/20565,3.4919
2488,5-18650/20565,2.3766
2489,5-18700/20565,3.4899
2490,5-18750/20565,3.1564
2491,5-18800/20565,2.2222
2492,5-18850/20565,3.6152
2493,5-18900/20565,3.9304
2494,5-18950/20565,3.5724
2495,5-19000/20565,3.3682
2496,5-19050/20565,2.6797
2497,5-19100/20565,3.0815
2498,5-19150/20565,3.3885
2499,5-19200/20565,2.6579
2500,5-19250/20565,3.2598
2501,5-19300/20565,3.6035
2502,5-19350/20565,3.3652
2503,5-19400/20565,2.6485
2504,5-19450/20565,3.2422
2505,5-19500/20565,3.3277
2506,5-19550/20565,2.9439
2507,5-19600/20565,2.9417
2508,5-19650/20565,2.3112
2509,5-19700/20565,2.4802
2510,5-19750/20565,3.8954
2511,5-19800/20565,3.6420
2512,5-19850/20565,2.3021
2513,5-19900/20565,2.9744
2514,5-19950/20565,3.3754
2515,5-20000/20565,4.5079
2516,5-20050/20565,2.9922
2517,5-20100/20565,2.5018
2518,5-20150/20565,2.1087
2519,5-20200/20565,2.7780
2520,5-20250/20565,3.3612
2521,5-20300/20565,3.3372
2522,5-20350/20565,2.5226
2523,5-20400/20565,3.6435
2524,5-20450/20565,3.0392
2525,5-20500/20565,3.1429
2526,5-20550/20565,2.6575
2527,5-20564/20565,2.6638
2538,6-0/20565,2.3024
2539,6-50/20565,2.8837
2540,6-100/20565,3.3647
2541,6-150/20565,3.7999
2542,6-200/20565,2.4904
2543,6-250/20565,2.3861
2544,6-300/20565,2.3969
2545,6-350/20565,3.3599
2546,6-400/20565,3.6550
2547,6-450/20565,2.6726
2548,6-500/20565,3.0526
2549,6-550/20565,3.9859
2550,6-600/20565,3.1956
2551,6-650/20565,3.6291
2552,6-700/20565,3.2396
2553,6-750/20565,3.4708
2554,6-800/20565,3.0644
2555,6-850/20565,3.3020
2556,6-900/20565,2.4854
2557,6-950/20565,3.1713
2558,6-1000/20565,2.2865
2559,6-1050/20565,3.2282
2560,6-1100/20565,2.8804
2561,6-1150/20565,3.2680
2562,6-1200/20565,3.4262
2563,6-1250/20565,2.8847
2564,6-1300/20565,2.7489
2565,6-1350/20565,2.6127
2566,6-1400/20565,2.7760
2567,6-1450/20565,2.7478
2568,6-1500/20565,3.4794
2569,6-1550/20565,2.4992
2570,6-1600/20565,3.0151
2571,6-1650/20565,2.9276
2572,6-1700/20565,1.6459
2573,6-1750/20565,2.6435
2574,6-1800/20565,3.2704
2575,6-1850/20565,4.0676
2576,6-1900/20565,3.1893
2577,6-1950/20565,3.0790
2578,6-2000/20565,3.6563
2579,6-2050/20565,3.0474
2580,6-2100/20565,3.0427
2581,6-2150/20565,2.2120
2582,6-2200/20565,2.8429
2583,6-2250/20565,2.5802
2584,6-2300/20565,2.2312
2585,6-2350/20565,4.8279
2586,6-2400/20565,2.7926
2587,6-2450/20565,2.8141
2588,6-2500/20565,3.7882
2589,6-2550/20565,3.1435
2590,6-2600/20565,2.8409
2591,6-2650/20565,3.6151
2592,6-2700/20565,3.2958
2593,6-2750/20565,2.6877
2594,6-2800/20565,2.4730
2595,6-2850/20565,2.6129
2596,6-2900/20565,3.2880
2597,6-2950/20565,3.3601
2598,6-3000/20565,2.3765
2599,6-3050/20565,2.8467
2600,6-3100/20565,1.8564
2601,6-3150/20565,2.2068
2602,6-3200/20565,3.5061
2603,6-3250/20565,3.1927
2604,6-3300/20565,3.2426
2605,6-3350/20565,2.8583
2606,6-3400/20565,2.8874
2607,6-3450/20565,3.2061
2608,6-3500/20565,3.4560
2609,6-3550/20565,4.3443
2610,6-3600/20565,2.7900
2611,6-3650/20565,3.3788
2612,6-3700/20565,3.6046
2613,6-3750/20565,3.6342
2614,6-3800/20565,2.7274
2615,6-3850/20565,2.7979
2616,6-3900/20565,3.5354
2617,6-3950/20565,3.2641
2618,6-4000/20565,4.0339
2619,6-4050/20565,2.4162
2620,6-4100/20565,3.1527
2621,6-4150/20565,2.8174
2622,6-4200/20565,3.0204
2623,6-4250/20565,3.0524
2624,6-4300/20565,2.4394
2625,6-4350/20565,2.9653
2626,6-4400/20565,3.6765
2627,6-4450/20565,3.3246
2628,6-4500/20565,3.4318
2629,6-4550/20565,3.7206
2630,6-4600/20565,2.5038
2631,6-4650/20565,3.0376
2632,6-4700/20565,4.0561
2633,6-4750/20565,3.3567
2634,6-4800/20565,2.2331
2635,6-4850/20565,2.9715
2636,6-4900/20565,3.1744
2637,6-4950/20565,2.8304
2638,6-5000/20565,2.7434
2639,6-5050/20565,3.2533
2640,6-5100/20565,2.8177
2641,6-5150/20565,2.9108
2642,6-5200/20565,3.1536
2643,6-5250/20565,2.7254
2644,6-5300/20565,2.4872
2645,6-5350/20565,3.4844
2646,6-5400/20565,3.1375
2647,6-5450/20565,2.2150
2648,6-5500/20565,3.5083
2649,6-5550/20565,2.5795
2650,6-5600/20565,2.7895
2651,6-5650/20565,2.7787
2652,6-5700/20565,3.1861
2653,6-5750/20565,3.0821
2654,6-5800/20565,2.4932
2655,6-5850/20565,3.1612
2656,6-5900/20565,2.7021
2657,6-5950/20565,3.6032
2658,6-6000/20565,4.0672
2659,6-6050/20565,2.8068
2660,6-6100/20565,2.7803
2661,6-6150/20565,2.7783
2662,6-6200/20565,3.6703
2663,6-6250/20565,3.1690
2664,6-6300/20565,4.1738
2665,6-6350/20565,3.3749
2666,6-6400/20565,2.7066
2667,6-6450/20565,2.8385
2668,6-6500/20565,2.4751
2669,6-6550/20565,3.0888
2670,6-6600/20565,2.5162
2671,6-6650/20565,3.1528
2672,6-6700/20565,2.9325
2673,6-6750/20565,3.0064
2674,6-6800/20565,2.7774
2675,6-6850/20565,3.2780
2676,6-6900/20565,3.1864
2677,6-6950/20565,2.2073
2678,6-7000/20565,2.6146
2679,6-7050/20565,3.4389
2680,6-7100/20565,2.9104
2681,6-7150/20565,3.2855
2682,6-7200/20565,3.5670
2683,6-7250/20565,1.9632
2684,6-7300/20565,2.7744
2685,6-7350/20565,3.5246
2686,6-7400/20565,3.2677
2687,6-7450/20565,2.7154
2688,6-7500/20565,3.5153
2689,6-7550/20565,2.7989
2690,6-7600/20565,2.6750
2691,6-7650/20565,2.9313
2692,6-7700/20565,2.2029
2693,6-7750/20565,2.7236
2694,6-7800/20565,3.7487
2695,6-7850/20565,2.9782
2696,6-7900/20565,3.4783
2697,6-7950/20565,2.6855
2698,6-8000/20565,3.1805
2699,6-8050/20565,2.9825
2700,6-8100/20565,3.2931
2701,6-8150/20565,3.3395
2702,6-8200/20565,2.5780
2703,6-8250/20565,1.7264
2704,6-8300/20565,2.7340
2705,6-8350/20565,3.5635
2706,6-8400/20565,2.6608
2707,6-8450/20565,2.7969
2708,6-8500/20565,3.3188
2709,6-8550/20565,3.0241
2710,6-8600/20565,2.4989
2711,6-8650/20565,3.3440
2712,6-8700/20565,3.0260
2713,6-8750/20565,4.3143
2714,6-8800/20565,3.2982
2715,6-8850/20565,4.0001
2716,6-8900/20565,2.4392
2717,6-8950/20565,3.8383
2718,6-9000/20565,2.6306
2719,6-9050/20565,3.3244
2720,6-9100/20565,2.8688
2721,6-9150/20565,3.3696
2722,6-9200/20565,2.6910
2723,6-9250/20565,2.3710
2724,6-9300/20565,3.4002
2725,6-9350/20565,2.8242
2726,6-9400/20565,3.0812
2727,6-9450/20565,2.4424
2728,6-9500/20565,3.3857
2729,6-9550/20565,2.5924
2730,6-9600/20565,3.2062
2731,6-9650/20565,3.6829
2732,6-9700/20565,2.5766
2733,6-9750/20565,3.6676
2734,6-9800/20565,2.6180
2735,6-9850/20565,3.5998
2736,6-9900/20565,3.9096
2737,6-9950/20565,2.4231
2738,6-10000/20565,2.8589
2739,6-10050/20565,3.2012
2740,6-10100/20565,2.9553
2741,6-10150/20565,3.2404
2742,6-10200/20565,3.2503
2743,6-10250/20565,3.0336
2744,6-10300/20565,2.4811
2745,6-10350/20565,2.6124
